DOI,Title,Authors,Abstract,Section,Date
10.48550/arXiv.2510.03762,prompt balance matter : understand imbalanced few-shot learning affect multilingual sense disambiguation llm,"Deshan Sumanathilaka, Nicholas Micallef, Julian Hough","recent advance large language models ( llms ) have significantly reshape landscape natural language processing ( nlp ) . various prompt technique , few-shot prompting have gain considerable attention practicality and effectiveness . study investigate few-shot prompt strategy impact word sense disambiguation ( wsd ) task , particularly focus bias introduce imbalance sample distribution . use glossgpt prompt method , advanced approach english wsd , to test effectiveness five language : english , german , spanish , french , and italian . result show imbalance few-shot example can cause incorrect sense prediction multilingual language , but issue do not appear english . to assess model behavior , evaluate both gpt-4o and llama-3 . 1-70b model and result highlight sensitivity multilingual wsd to sample distribution few-shot setting , emphasize need balanced and representative prompt strategy .",Computation and Language,04/10/2025
10.48550/arXiv.2510.03758,cross-lingual multi-granularity framework interpretable parkinson 's disease diagnosis speech,"Ilias Tougui, Mehdi Zakroum, Mounir Ghogho","parkinson ’s disease ( pd ) affect 10 million people worldwide , speech impairment to 89 % patient . current speech-based detection system analyze entire utterance , potentially overlook diagnostic value specific phonetic element . develop granularity-aware approach multilingual pd detection use automate pipeline extract time-aligned phoneme , syllable , and word recording . use italian , spanish , and english dataset , implement bidirectional lstm multi-head attention to compare diagnostic performance different granularity level . phoneme-level analysis achieve superior performance auroc 93 . 78 % ± 2 . 34 % and accuracy 92 . 17 % ± 2 . 43 % . demonstrate enhance diagnostic capability cross-linguistic pd detection . importantly , attention analysis reveal most informative speech feature align use establish clinical protocol : sustain vowel ( /a/ , /e/ , /o/ , /i/ ) phoneme level , diadochokinetic syllable ( /ta/ , /pa/ , /la/ , /ka/ ) syllable level , and /pataka/ sequence word level . source code will be available https://github.com/jetliqs/clearpd111source code and model weight to be publish proceeding .",Computation and Language,04/10/2025
10.48550/arXiv.2510.03748,treeprompt : leverage hierarchical few-shot example selection improved english-persian and english-german translation,"Ramtin Kakavand, Ebrahim Ansari","large language models ( llms ) have consistently demonstrate strong performance machine translation , especially guide high-quality prompt . few-shot prompting be effective technique to improve translation quality ; however , most exist example selection method focus solely query-to-example similarity and do not account quality example . work , propose treeprompt , novel example selection approach learn llm preference to identify high-quality , contextually relevant example tree-structured framework . to far explore balance similarity and quality , combine treeprompt k-nearest neighbors ( k-nn ) and adaptive few-shot prompt ( afsp ) . evaluation two language pairs—english–persian ( mizan ) and english–german ( wmt19)—show integrate treeprompt afsp or random selection lead improved translation performance .",Computation and Language,04/10/2025
10.48550/arXiv.2510.03687,medreflect : teach medical llms to self-improve reflective correction,"Yue Huang, Yanyuan Chen, Dexuan Xu, Weihua Yue, Huamin Zhang, Meikang Qiu, Yu Huang","medical problem solve demand expert knowledge and intricate reasoning . recent study large language model ( llms ) attempt to ease complexity introduce external knowledge verification retrieval-augmented generation or training reasoning dataset . however , approach suffer drawback such retrieval overhead and high annotation cost , and heavily rely substitute external assistant to reach limited performance medical field . paper , introduce medreflect , generalizable framework design to inspire llms physician‑like reflective thinking mode . medreflect generate single‑pass reflection chain include initial hypothesis generation , self‑questioning , self‑answering and decision refinement . self-verified and self-reflective nature release large language model ’s latent capability medical problem-solving external retrieval or heavy annotation . demonstrate medreflect enable cost-efficient medical dataset construction : merely 2 , 000 randomly sample training example and light fine-tuning , approach achieve notable absolute accuracy improvement series medical benchmark cut annotation requirement . result provide evidence llms can learn to solve specialized medical problem self-reflection and self-improve , reduce reliance external supervision and extensive task-specific fine-tuning datum .",Computation and Language,04/10/2025
10.48550/arXiv.2510.03663,unidoc-bench : unified benchmark document-centric multimodal rag,"Xiangyu Peng, Cab Qin, Zeyuan Chen, Ran Xu, Caiming Xiong, Chien-Sheng Wu","multimodal retrieval-augmented generation ( mm-rag ) be key approach apply large language model ( llms ) and agent real-world knowledge basis , yet current evaluation be fragmented—focuse text or image isolation , or simplify multimodal setup , fail to capture document-centric multimodal use case . paper , introduce unidoc-bench111the code and datum will be available : https://github.com/salesforceairesearch/unidoc-bench , first large-scale , realistic benchmark mm-rag build 7070k real-world pdf page 88 domain . pipeline extract and link evidence text , table , and figure , then generate 1 , 6001 , 600 multimodal qa pair span factual retrieval , comparison , summarization , and logical reasoning query . to ensure reliability , 20%20\% qa pair be validate multiple annotator and expert adjudication . unidoc-bench support apples-to-apple comparison four paradigm — 1 ) text-only , 2 ) image-only , 3 ) multimodal text–image fusion and 4 ) multimodal joint retrieval — unified protocol standardized candidate pool , prompt , and evaluation metric . experiment show multimodal text–image fusion rag system consistently outperform unimodal and jointly multimodal embedding–based retrieval , indicate text nor image alone be sufficient and current multimodal embedding remain inadequate . benchmarking , analysis reveal and visual context complement textual evidence , uncover systematic failure mode , and offer actionable guidance develop more robust mm-rag pipeline .",Computation and Language,04/10/2025
10.48550/arXiv.2510.03639,unsupervised speech recognition syllable-level,"Liming Wang, Junrui Ni, Kai-Wei Chang, Saurabhchand Bhati, David Harwath, Mark Hasegawa-Johnson, James R. Glass","train speech recognizer unpaired speech and text – know unsupervised speech recognition ( uasr ) – be crucial step extend asr low-resource language long-tail distribution and enable multimodal learning non-parallel datum . however , exist approach base phone often rely costly resource such grapheme-to-phoneme converter ( g2ps ) and struggle to generalize language ambiguous phoneme boundary training instability . paper , address challenge introduce syllable-level uasr framework base mask language modeling , avoid need g2p and instability gan-base method . approach achieve 40 % relative reduction character error rate ( cer ) librispeech and generalize effectively mandarin , language have remain particularly difficult prior method . code will be release acceptance .",Computation and Language,04/10/2025
10.48550/arXiv.2510.03611,can llm induce graph ? investigate memory drift and context length,"Raquib Bin Yousuf, Aadyant Khatri, Shengzhe Xu, Mandar Sharma, Naren Ramakrishnan","recently propose evaluation benchmark aim to characterize effective context length and forget tendency large language model ( llms ) . however , benchmark often rely simplistic "" needle haystack "" retrieval or continuation task may not accurately reflect performance model information-dense scenario . thus , rather simple next token prediction , argue evaluate model more complex reasoning task require to induce structured relational knowledge text - such graph potentially noisy natural language content . input text can be view generate term graph , structure be not make explicit and connection must be induce distribute textual cue , separate long contexts and intersperse irrelevant information . finding reveal llms begin to exhibit memory drift and contextual forgetting much short effective length task form relational reasoning , compare existing benchmark suggest . finding , offer recommendation optimal use popular llm complex reasoning task . far show even model specialize reasoning , such openai o1 , remain vulnerable early memory drift setting . result point significant limitation model ' ability to abstract structured knowledge unstructured input and highlight need architectural adaptation to improve long-range reasoning . codebase to support reproducibility be publicly available.111https://github.com/discoveryanalyticscenter/memorydrift .",Computation and Language,04/10/2025
10.48550/arXiv.2510.03595,decouple task-solving and output formatting llm generation,"Haikang Deng, Po-Nien Kung, Nanyun Peng","large language model ( llms ) be increasingly adept follow instruction contain task description to solve complex problem , such mathematical reasoning and automatic evaluation ( llm-as-a-judge ) . however , prompt grow more complex , model often struggle to adhere instruction . difficulty be especially common instructive prompt intertwine reasoning directives—specifye model should solve—with rigid formatting requirement dictate solution must be present . entanglement create compete goal model , suggest more explicit separation two aspect could lead improved performance . front , introduce deco-g , decode framework explicitly decouple format adherence task solving . deco-g handle format compliance separate tractable probabilistic model ( tpm ) , prompt llms only task instruction . decode step , deco-g combine next token probability llm tpm calculate format compliance likelihood to form output probability . to make approach both practical and scalable modern instruction-tune llms , introduce three key innovation : instruction-aware distillation , flexible trie-building algorithm , and hmm state pruning computational efficiency . demonstrate effectiveness deco-g wide range task diverse format requirement , include mathematical reasoning , llm-as-a-judge , and event argument extraction . overall , approach yield 1 . 0 % 6 . 0 % relative gain regular prompt practice guarantee format compliance .",Computation and Language,04/10/2025
10.48550/arXiv.2510.03577,"llm , report ! medical information extraction prompting , fine-tuning and post-correction","Ikram Belmadani, Parisa Nazari Hashemi, Thomas Sebbag, Benoit Favre, Guillaume Fortier, Solen Quiniou, Emmanuel Morin, Richard Dufour","llm , report ! medical information extraction prompting , fine-tuning and post-correction",Computation and Language,03/10/2025
10.48550/arXiv.2510.03561,reactive transformer ( rxt ) -- stateful real-time process event-driven reactive language model,Adam Filipek,"transformer architecture have become de facto standard large language models ( llms ) , demonstrate remarkable capability language understanding and generation . however , application conversational ai be fundamentally constrain stateless nature and quadratic computational complexity ( o​(l2)o(l^{2 } ) ) respect sequence length ll . current model emulate memory reprocess ever-expanding conversation history turn , lead prohibitive cost and latency long dialogue . paper introduce reactive transformer ( rxt ) , novel architecture design to overcome limitation shift data-driven event-driven paradigm . rxt process conversational turn discrete event real-time , maintain context integrate , fixed-size short-term memory ( stm ) system . architecture feature distinct operational cycle generator-decoder produce response base current query and previous memory state , memory-encoder and dedicated memory attention network asynchronously update stm representation complete interaction . design fundamentally alter scale dynamic , reduce total user-facing cost conversation quadratic ( o​(n2⋅t)o(n^{2}\cdot t ) ) to linear ( o​(n⋅t)o(n\cdot t ) ) respect number interaction nn . decouple response generation memory update , rxt achieve low latency , enable truly real-time , stateful , and economically viable long-form conversation . validate architecture series proof-of-concept experiment synthetic datum , demonstrate superior performance and constant-time inference latency compare baseline stateless model comparable size .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03553,ccd-bench : probe cultural conflict large language model decision-making,"Hasibur Rahman, Hanan Salam","large language model ( llms ) be increasingly implicate interpersonal and societal decision-making , ability to navigate explicit conflict legitimately different cultural value system remain largely unexamined . exist benchmark predominantly target cultural knowledge ( culturalbench ) , value prediction ( worldvaluesbench ) , or single-axis bias diagnostic ( cdeval ) ; none , however , evaluate llms adjudicate multiple culturally ground value directly clash . address gap ccd-bench , benchmark assess llm decision-make overt cross-cultural value conflict . ccd-bench comprise 2 , 182 open-ende dilemma span seven domain , pair exactly ten anonymize response option correspond ten globe cultural cluster , represent organizational behavior 62 society . dilemma be present use stratified latin square to mitigate ordering effect . evaluate 17 lead non-reasoning llms . llms disproportionately prefer nordic europe ( mean 20 . 2 % ) and germanic europe ( 12 . 4 % ) , option eastern europe and middle east & north africa be underrepresented ( 5 . 6–5 . 8 % ) . 87 . 9 % rationale reference two or more globe dimension , apparent pluralism be largely superficial : llms repeatedly recombine narrow subset future orientation and performance orientation , and rarely ground choice assertiveness or gender egalitarianism ( both < 3%<3\% ) . ordering effect be negligible ( cramér ’s v<0 . 10v<0 . 10 ) , and symmetrize kl divergence indicate llms cluster developer lineage rather geography . take together , pattern suggest contemporary alignment pipeline encourage consensus-oriented , progress-centric worldview underserve scenario demand explicit power negotiation , rights-based reasoning , or gender-aware analysis . ccd-bench thus shift evaluation isolated bias detection pluralistic decision making , reveal current llm maintain western-centric , consensus-oriented preference even confront ten equally valid , culturally diverse alternative , and underscore need alignment strategy substantively engage diverse worldview .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03541,be protest anyway ? codebook conceptualization be still first-order concern llm-era classification,"Andrew Halterman, Katherine A. Keith","generative large language model ( llms ) be now use extensively text classification computational social science ( css ) . work , focus step before and llm prompting—conceptualization concept to be classify and use llm prediction downstream statistical argue have be overlook much llm-era css . claim llms can tempt analyst to skip conceptualization step , create conceptualization error bias downstream estimate . use simulation , show conceptualization-induced bias can not be correct solely increase llm accuracy or post-hoc bias correction method . conclude remind css analyst conceptualization be still first-order concern llm-era and provide concrete advice to pursue low-cost , unbiased , low-variance downstream estimate .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03536,trimediq : triplet-structured approach interactive medical question answering,"Zhaohan Meng, Zaiqiao Meng, Siwei Liu, Iadh Ounis","large language models ( llms ) perform strongly static and single-turn medical question answer ( qa ) benchmark , yet such setting diverge iterative information gathering process require practical clinical consultation . mediq framework address mismatch recast diagnosis interactive dialogue patient and expert system , but reliability llms drop dramatically force to reason dialogue log , clinical fact appear sentence clear link . to bridge gap , introduce trimediq , triplet-structured approach summarise patient response triplet and integrate knowledge graph ( kg ) , enable multi-hop reasoning . introduce frozen triplet generator extract clinically relevant triplet , use prompt design to ensure factual consistency . parallel , trainable projection module , comprise graph encoder and projector , capture relational information kg to enhance expert reasoning . trimediq operate two step : ( i ) projection module fine-tune llm weight frozen ; and ( ii ) use fine-tuned module to guide multi-hop reasoning inference . evaluate trimediq two interactive qa benchmark , show achieve to 10 . 4 % improvement accuracy five baseline imedqa dataset . result demonstrate convert patient response structured triplet-based graph enable more accurate clinical reasoning multi-turn setting , provide solution deployment llm-base medical assistant 111the complete code and public dataset be available : anonymised github ..",Computation and Language,03/10/2025
10.48550/arXiv.2510.03528,fine-tune noisy instruction : effect generalization and performance,"Ahmed Alajrami, Xingwei Tan, Nikolaos Aletras","instruction-tune play vital role enhance task-solving ability large language model ( llms ) , improve usability generate helpful response various task . however , previous work have demonstrate be sensitive minor variation instruction phrasing . paper , explore introduce perturbation instruction-tuning datum can enhance llms ' resistance noisy instruction . focus instruction-tuning perturbation , such remove stop word or shuffle word , affect llm ' performance original and perturb version widely-use benchmark ( mmlu , bbh , gsm8 k ) . far assess learn dynamic and potential shift model behavior . surprisingly , result suggest instruction-tuning perturb instruction can , case , improve downstream performance . finding highlight importance include perturb instruction instruction-tuning , can make llm more resilient noisy user input . 111code be available here : https://github.com/aajrami/finetuning-on-noisy-instructions/",Computation and Language,03/10/2025
10.48550/arXiv.2510.03527,"sample , align , synthesize : graph-base response synthesis congrs","Sayan Ghosh, Shahzaib Saqib Warraich, Dhruv Tarsadiya, Gregory Yauney, Swabha Swayamdipta","language model can be sample multiple time to access distribution underlie response , but exist method can not efficiently synthesize rich epistemic signal different long-form response . introduce consensus graphs ( congrs ) , flexible dag-base datum structure represent share information , as well semantic variation set sample lm response same prompt . construct congrs use light-weight lexical sequence alignment algorithm bioinformatic , supplement target usage secondary lm judge . far , design task-dependent decode method to synthesize single , final response congrs data structure . experiment show synthesize response congrs improve factual precision two biography generation task to 31 % average response and reduce reliance lm judge more 80 % compare other method . also use congrs three refusal-based task require abstention unanswerable query and find abstention rate be increase to 56 % . apply approach math and aime reasoning task and find improvement self-verification and majority vote baseline to 6 point accuracy . show congrs provide flexible method capture variation lm response and use epistemic signal provide response variation to synthesize more effective response . code and datum be : github.com/dill-lab/sample-fusion-with-congrs .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03521,identify financial risk information use rag contrastive insight,Ali Elahi,"specialized domain , human often compare new problem similar example , highlight nuance , and draw conclusion instead analyze information isolation . apply reasoning specialized context llms top rag , pipeline can capture contextually relevant information , but be not design to retrieve comparable case or related problem .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03519,ts-reasoner : aligning time series foundation models llm reasoning,"Fangxu Yu, Hongyu Zhao, Tianyi Zhou","time series reasoning be crucial decision-make diverse domain , include finance , energy usage , traffic , weather , and scientific discovery . existing time series foundation model ( tsfm ) can capture low-level dynamic pattern and provide accurate forecasting , further analysis usually require additional background knowledge and sophisticated reasoning , be lack most tsfm but can be achieve large language model ( llms ) . other hand , expensive post-training , llm often struggle numerical understanding time series datum . be intuitive to integrate two type model , develop effective training recipe align two modality reasoning task be still open challenge . end , propose ts-reasoner align latent representation tsfm textual input llms downstream understanding/reasoning task . specifically , propose simple yet effective method to curate diverse , synthetic pair time series and textual caption alignment training . then develop two-stage training recipe apply instruction finetuning alignment pretraine . exist work train llm to take time series input , leverage pretraine tsfm and freeze training . extensive experiment several benchmark demonstrate ts-reasoner not only outperform wide range prevail llm , vision language models ( vlms ) , and time series llms , but also achieve remarkable datum efficiency , e.g. , use less training datum .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03490,seer : span-based emotion evidence retrieval benchmark,"Aneesha Sampath, Oya Aran, Emily Mower Provost","introduce seer ( span-based emotion evidence retrieval ) benchmark to test large language model ' ( llms ) ability to identify specific span text express emotion . traditional emotion recognition task assign single label entire sentence , seer target underexplored task emotion evidence detection : pinpoint exact phrase convey emotion . span-level approach be crucial application empathetic dialogue and clinical support , need to know emotion be express , not just emotion be . seer include two task : identify emotion evidence single sentence , and identify evidence short passage five consecutive sentence . contain new annotation emotion and emotion evidence 1200 real-world sentence . evaluate 14 open-source llm and find , model approach average human performance single-sentence input , accuracy degrade long passage . error analysis reveal key failure mode , include overreliance emotion keyword and false positive neutral text .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03467,search most human-like emergent language,"Brendon Boldt, David Mortensen","paper , design signal game-based emergent communication environment to generate state-of-the-art emergent language term similarity human language . be do hyperparameter optimization , use xferbench objective function . xferbench quantify statistical similarity emergent language human language measure suitability deep transfer learn human language . additionally , demonstrate predictive power entropy transfer learn performance emergent language as well corroborate previous result entropy-minimization property emergent communication system . finally , report generalization regard hyperparameter produce more realistic emergent language , that is , one transfer well human language .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03458,"omni-embed-nemotron : unified multimodal retrieval model text , image , audio , and video","Mengyao Xu, Wenfei Zhou, Yauhen Babakhin, Gabriel Moreira, Ronay Ak, Radek Osmulski, Bo Liu, Even Oldridge, Benedikt Schifferer","present , unify multimodal retrieval embed model develop to handle increase complexity real-world information need . retrieval-augmented generation ( rag ) have significantly advanced language model incorporate external knowledge , exist text-based retriever rely clean , structured input and struggle visually and semantically rich content find real-world document such pdfs , slide , or video . recent work such colpali have show preserve document layout use image-based representation can improve retrieval quality . build , and inspire capability recent multimodal model such qwen2 . 5-omni , extend retrieval text and image to also support audio and video modality . enable cross-modal ( e.g. , text → video ) and joint-modal ( e.g. , text → video+audio ) retrieval use single model . describe architecture , train setup , and evaluation result omni-embed-nemotron , and demonstrate effectiveness text , image , and video retrieval .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03439,morpheme induction emergent language,"Brendon Boldt, David Mortensen","introduce csar , algorithm induce morpheme emergent language corpora parallel utterance and meaning . be greedy algorithm ( 1 ) weight morpheme base mutual information form and meaning , ( 2 ) select highest-weighted pair , ( 3 ) remove corpus , and ( 4 ) repeat process to induce further morpheme ( i.e. , count , select , ablate , repeat ) . effectiveness csar be first validate procedurally generate dataset and compare baseline related task . second , validate csar ’s performance human language datum to show algorithm make reasonable prediction adjacent domain . finally , analyze handful emergent language , quantify linguistic characteristic degree synonymy and polysemy .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03384,implicit values embed humans and llm complete subjective everyday task,"Arjun Arunasalam, Madison Pickering, Z. Berkay Celik, Blase Ur","large language model ( llms ) can underpin ai assistant help user everyday task , such make recommendation or perform basic computation . ai assistant ' promise , little be know implicit value assistant display complete subjective everyday task . human may consider value environmentalism , charity , and diversity . extent do llms exhibit value complete everyday task ? do compare human ? answer question audit six popular llms complete 30 everyday task , compare llms other and 100 human crowdworker us . find llm often do not align human , nor other llms , implicit value exhibit .",Computation and Language,03/10/2025
10.48550/arXiv.2510.03323,graph-s3 : enhance agentic textual graph retrieval synthetic stepwise supervision,"Ge Chang, Jinbo Su, Jiacheng Liu, Pengfei Yang, Yuhao Shang, Huiwen Zheng, Hongli Ma, Yan Liang, Yuanchun Li, Yunxin Liu","significant portion real-world datum be inherently represent textual graph , and integrate graph large language model ( llms ) be promise to enable complex graph-based question answer . however , key challenge llm-base textual graph qa system lie graph retrieval , i.e. , to retrieve relevant content large graph be sufficiently informative remain compact llm context . exist retriever suffer poor performance either rely shallow embed similarity or employ interactive retrieving policy demand excessive datum labeling and training cost . to address issue , present graph-s3 , agentic textual graph reasoning framework employ llm-base retriever train synthetic stepwise supervision . instead reward agent base final answer , may lead sparse and unstable training signal , propose to closely evaluate step retriever base offline-extracted golden subgraph . main technique include datum synthesis pipeline to extract golden subgraph reward generation and two-stage training scheme to learn interactive graph exploration policy base synthesized reward . base extensive experiment three common dataset comparison seven strong baseline , approach achieve average improvement 8 . 1 % accuracy and 9 . 7 % f1 score . advantage be even high more complicated multi-hop reasoning task . code will be open-sourced .",Computation and Language,01/10/2025
10.48550/arXiv.2510.03315,decompose attention to find context-sensitive neuron,Alex Gibson,"study transformer language model , analyze attention head attention pattern be spread out , and attention score depend weakly content . argue softmax denominator head be stable underlying token distribution be fix . sample softmax denominator "" calibration text "" , can combine together output multiple such stable head first layer gpt2-small , approximate combine output linear summary surround text . approximation enable procedure weight alone - and single calibration text - can uncover hundred first layer neuron respond high-level contextual property surround text , include neuron do not activate calibration text .",Computation and Language,01/10/2025
10.48550/arXiv.2510.05096,paper2video : automatic video generation scientific papers,"Zeyu Zhu, Kevin Qinghong Lin, Mike Zheng Shou","academic presentation video have become essential medium research communication , yet produce remain highly labor-intensive , often require hour slide design , recording , and edit short 2 to 10 minute video . natural video , presentation video generation involve distinctive challenge : long-context input research paper , dense multi-modal information ( text , figure , table ) , and need to coordinate multiple align channel such slide , subtitle , speech , and human talker . to address challenge , introduce paper2video , first benchmark 101 research paper pair author-created presentation video , slide , and speaker metadata . far design four tailor evaluation metrics—meta similarity , presentarena , presentquiz , and ip memory—to measure video convey paper ’s information audience . build foundation , propose papertalker , first multi-agent framework academic presentation video generation . integrate slide generation effective layout refinement novel effective tree search visual choice , cursor grounding , subtitle , speech synthesis , and talking-head rendering , parallelize slide-wise generation efficiency . experiment paper2video demonstrate presentation video produce approach be more faithful and informative exist baseline , establish practical step automated and ready-to-use academic video generation . dataset , agent , and code be available https://github.com/showlab/paper2video",Computation and Language,06/10/2025
10.48550/arXiv.2510.05095,noisy traces stable gradient : bias-variance optimized preference optimization align large reasoning model,"Mingkang Zhu, Xi Chen, Bei Yu, Hengshuang Zhao, Jiaya Jia","large reasoning model ( lrms ) generate intermediate reasoning trace produce final answer , yield strong gain multi-step and mathematical task . yet align lrms human preference , crucial prerequisite model deployment , remain underexplored . statistically correct objective preference alignment require marginalize reasoning trace , but computation be intractable practice . common workaround optimize single sample trajectory , introduce substantial gradient variance stochastic trace sampling . to address challenge , frame preference optimization lrm lens bias–variance and propose bias–variance optimized preference optimization ( bvpo ) , simple , drop-in method mix two gradient estimator : high-variance trace-based estimator and low-variance empty-trace estimator obtain disable reasoning trace generation . theory show bvpo strictly reduce trace-induced variance nontrivial mixture , provide closed-form choice mix weight minimize mean-squared error relative true marginal gradient , and standard smoothness and step-size condition , tighten classical convergence bound stochastic gradient descent . empirically , bvpo improve alignment good baseline to 7 . 8 point alpacaeval 2 and 6 . 8 point arena-hard . be train only general conversational datum , bvpo also boost reasoning performance base model to 4 . 0 point average six math reasoning benchmark . result identify variance trace sampling key bottleneck and demonstrate directly optimize bias–variance trade-off yield more stable training and strong overall performance .",Computation and Language,06/10/2025
10.48550/arXiv.2510.05092,learn to interpret weight differences language model,"Avichal Goel, Yoon Kim, Nir Shavit, Tony T. Wang","finetune ( pretraine ) language model be standard approach update internal parametric knowledge and specialize new task and domain . however , corresponding model weight change ( "" weight diff "" ) be not generally interpretable . inspect finetune dataset can give sense model might have change , dataset be often not publicly available or be too large to work directly . goal comprehensively understand weight diff natural language , introduce diff interpretation tuning ( dit ) , method train model to describe own finetuning-induced modification . approach use synthetic , label weight diff to train dit adapter , can be apply compatible finetuned model to make describe have change . demonstrate two proof-of-concept setting ( report hide behavior and summarize finetune knowledge ) method enable model to describe finetuning-induced modification use accurate natural language description .",Computation and Language,06/10/2025
10.48550/arXiv.2510.05052,proactive defense llm jailbreak,"Weiliang Zhao, Jinjun Peng, Daniel Ben-Levi, Zhou Yu, Junfeng Yang","proliferation powerful large language model ( llms ) have necessitate robust safety alignment , yet model remain vulnerable evolve adversarial attack , include multi-turn jailbreak iteratively search successful query . current defense , primarily reactive and static , often fail to counter search-based attack . paper , introduce proact , novel proactive defense framework design to disrupt and mislead autonomous jailbreaking process . core idea be to intentionally provide adversary "" spurious response "" appear to be result successful jailbreak attack but contain actual harmful content . misleading response provide false signal attacker ’s internal optimization loop , cause adversarial search to terminate prematurely and effectively jailbreake jailbreak . conduct extensive experiment state-of-the-art llms , jailbreake framework , and safety benchmark , method consistently and significantly reduce attack success rate to 92 % . combine other defense framework , far reduce success rate late attack strategy 0 % . proact represent orthogonal defense strategy can serve additional guardrail to enhance llm safety most effective jailbreaking attack .",Computation and Language,06/10/2025
10.48550/arXiv.2510.05016,large language models achieve gold medal performance international astronomy & astrophysics olympiad,"Lucas Carrit Delgado Pinheiro, Ziru Chen, Bruno Caixeta Piazza, Ness Shroff, Yingbin Liang, Yuan-Sen Ting, Huan Sun",nan,Computation and Language,06/10/2025
10.48550/arXiv.2510.04996,reinforce-ada : adaptive sampling framework reinforce-style llm training,"Wei Xiong, Chenlu Ye, Baohao Liao, Hanze Dong, Xinxing Xu, Christof Monz, Jiang Bian, Nan Jiang, Tong Zhang","reinforcement learning apply large language model ( llms ) reasoning task be often bottleneck unstable gradient estimate fixed and uniform sampling response prompt . prior work such gvm-raft address dynamically allocate inference budget prompt to minimize stochastic gradient variance budget constraint . inspire insight , propose reinforce-ada , adaptive sampling framework online rl post-training llms continuously reallocate sampling effort prompt great uncertainty or learn potential . conventional two-stage allocation method , reinforce-ada interleave estimation and sampling online successive elimination process , and automatically stop sample prompt once sufficient signal be collect . to stabilize update , form fixed-size group enforce reward diversity and compute advantage baseline use global statistic aggregate adaptive sampling phase . empirical result multiple model architecture and reasoning benchmark show reinforce-ada accelerate convergence and improve final performance compare grpo , especially use balanced sampling variant . work highlight central role variance-aware , adaptive datum curation enable efficient and reliable reinforcement learning reasoning-capable llms . code be available .",Computation and Language,06/10/2025
10.48550/arXiv.2510.05096,paper2video : automatic video generation scientific papers,"Zeyu Zhu, Kevin Qinghong Lin, Mike Zheng Shou","academic presentation video have become essential medium research communication , yet produce remain highly labor-intensive , often require hour slide design , recording , and edit short 2 to 10 minute video . natural video , presentation video generation involve distinctive challenge : long-context input research paper , dense multi-modal information ( text , figure , table ) , and need to coordinate multiple align channel such slide , subtitle , speech , and human talker . to address challenge , introduce paper2video , first benchmark 101 research paper pair author-created presentation video , slide , and speaker metadata . far design four tailor evaluation metrics—meta similarity , presentarena , presentquiz , and ip memory—to measure video convey paper ’s information audience . build foundation , propose papertalker , first multi-agent framework academic presentation video generation . integrate slide generation effective layout refinement novel effective tree search visual choice , cursor grounding , subtitle , speech synthesis , and talking-head rendering , parallelize slide-wise generation efficiency . experiment paper2video demonstrate presentation video produce approach be more faithful and informative exist baseline , establish practical step automated and ready-to-use academic video generation . dataset , agent , and code be available https://github.com/showlab/paper2video",Computer Vision and Pattern Recognition,06/10/2025
10.48550/arXiv.2510.05094,vchain : chain-of-visual-thought reasoning video generation,"Ziqi Huang, Ning Yu, Gordon Chen, Haonan Qiu, Paul Debevec, Ziwei Liu","recent video generation model can produce smooth and visually appealing clip , but often struggle to synthesize complex dynamic coherent chain consequence . accurately model visual outcome and state transition time remain core challenge . contrast , large language and multimodal model ( e.g. , gpt-4o ) exhibit strong visual state reasoning and future prediction capability . to bridge strength , introduce vchain , novel inference-time chain-of-visual-thought framework inject visual reasoning signal multimodal model video generation . specifically , vchain contain dedicated pipeline leverage large multimodal model to generate sparse set critical keyframe snapshot , be then use to guide sparse inference-time tuning pre-trained video generator only key moment . approach be tuning-efficient , introduce minimal overhead and avoid dense supervision . extensive experiment complex , multi-step scenario show vchain significantly enhance quality generate video .",Computer Vision and Pattern Recognition,06/10/2025
10.48550/arXiv.2510.05093,character mixing video generation,"Tingting Liao, Chongjian Ge, Guangyi Liu, Hao Li, Yi Zhou","imagine mr. bean step tom and jerry—can generate video character interact naturally different world ? study inter-character interaction text-to-video generation , key challenge be to preserve character ’s identity and behavior enable coherent cross-context interaction . be difficult character may never have coexist and mix style often cause style delusion , realistic character appear cartoonish or vice versa . introduce framework tackle issue cross-character embed ( cce ) , learn identity and behavioral logic multimodal source , and cross-character augmentation ( cca ) , enrich training synthetic co-existence and mixed-style datum . together , technique allow natural interaction previously uncoexistent character lose stylistic fidelity . experiment curate benchmark cartoon and live-action series 10 character show clear improvement identity preservation , interaction quality , and robustness style delusion , enable new form generative storytelling . additional result and video be available project page : https://tingtingliao.github.io/mimix .",Computer Vision and Pattern Recognition,06/10/2025
