DOI,Title,Authors,Abstract,Section,Date
10.48550/arXiv.2509.15335,polbix detect llms political bias fact checking x phemisms,"Charlott Jakob, David Harbecke, Patrick Parschan, Pia Wenzel Neves, Vera Schmitt",large language models be increasingly use application require objective assessment could be compromise political bias many study find preference left lean position llm downstream effect task fact check remain underexplored study systematically investigate political bias exchange word euphemism dysphemism german claim construct minimal pair factually equivalent claim differ political connotation to assess consistency llms classify true false evaluate six llm find more political lean presence judgmental word significantly influence truthfulness assessment few model show tendency political bias be not mitigate explicitly call objectivism prompt,Computation and Language,18/09/2025
10.48550/arXiv.2509.15260,toxicity red team benchmarking llm safety singapore 's low resource language,"Yujia Hu, Ming Shan Hee, Preslav Nakov, Roy Ka-Wei Lee",advancement large language models llms have transform natural language process however safety mechanism remain under explore low resource multilingual setting here aim to bridge gap particular introduce sgtoxicguard novel dataset evaluation framework benchmarke llm safety singapore ’s diverse linguistic context include singlish chinese malay tamil sgtoxicguard adopt red team approach to systematically probe llm vulnerability three real world scenario conversation question answer content composition conduct extensive experiment state art multilingual llm result uncover critical gap safety guardrail offer actionable insight cultural sensitivity toxicity mitigation lay foundation safe more inclusive ai system linguistically diverse environments.111link dataset https://github.com/social-ai-studio/sgtoxicguard disclaimer paper contain sensitive content may be disturb reader,Computation and Language,18/09/2025
10.48550/arXiv.2509.15248,synthetic bootstrappe pretraining,"Zitong Yang, Aonan Zhang, Hong Liu, Tatsunori Hashimoto, Emmanuel Candès, Chong Wang, Ruoming Pang",introduce synthetic bootstrapped pretraining sbp language model lm pretraining procedure first learn model relation document pretraine dataset then leverage to synthesize vast new corpus joint train standard pretraining teach lms to learn causal correlation token single document be not design to efficiently model rich learnable inter document correlation can potentially lead well performance validate sbp design compute match pretraining setup pretrain 3b parameter model to 1 t token scratch find sbp consistently improve strong repetition baseline deliver significant fraction performance improvement attainable oracle upper bind access 20x more unique datum qualitative analysis reveal synthesize document go mere paraphrase sbp first abstract core concept seed material then craft new narration top strong empirical performance sbp admit natural bayesian interpretation synthesizer implicitly learn to abstract latent concept share relate document,Computation and Language,17/09/2025
10.48550/arXiv.2509.16197,manzano simple scalable unified multimodal model hybrid vision tokenizer,"Yanghao Li, Rui Qian, Bowen Pan, Haotian Zhang, Haoshuo Huang, Bowen Zhang, Jialing Tong, Haoxuan You, Xianzhi Du, Zhe Gan, Hyunjik Kim, Chao Jia, Zhenbang Wang, Yinfei Yang, Mingfei Gao, Zi-Yi Dou, Wenze Hu, Chang Gao, Dongxu Li, Philipp Dufter, Zirui Wang, Guoli Yin, Zhengdong Zhang, Chen Chen, Yang Zhao, Ruoming Pang, Zhifeng Chen",unified multimodal large language models llms can understand generate visual content hold immense potential however exist open source model often suffer performance trade off capability present manzano simple scalable unify framework substantially reduce tension couple hybrid image tokenizer well curate train recipe single share vision encoder feed two lightweight adapter produce continuous embedding image text understand discrete token text image generation common semantic space unify autoregressive llm predict high level semantic form text image token auxiliary diffusion decoder subsequently translate image token pixel architecture together unify train recipe understand generation datum enable scalable joint learn capability manzano achieve state art result unify model be competitive specialist model particularly text rich evaluation study show minimal task conflict consistent gain scale model size validate design choice hybrid tokenizer,Computation and Language,19/09/2025
10.48550/arXiv.2509.16189,latent learn episodic memory complement parametric learn enable flexible reuse experience,"Andrew Kyle Lampinen, Martin Engelcke, Yuxuan Li, Arslan Chaudhry, James L. McClelland",do machine learn system fail to generalize mechanism could improve generalization here draw inspiration cognitive science to argue one weakness machine learn system be failure to exhibit latent learn learn information be not relevant task hand might be useful future task show perspective link failure range reversal curse language model new finding agent base navigation then highlight cognitive science point episodic memory potential part solution issue correspondingly show system oracle retrieval mechanism can use learn experience more flexibly to generalize well many challenge also identify essential component effectively use retrieval include importance example context learn acquire ability to use information retrieve example summary result illustrate one possible contributor relative datum inefficiency current machine learn system compare natural intelligence help to understand retrieval method can complement parametric learn to improve generalization,Computation and Language,19/09/2025
10.48550/arXiv.2509.16163,robust vision language models tensor decomposition defense adversarial attacks,"Het Patel, Muzammil Allie, Qian Zhang, Jia Chen, Evangelos E. Papalexakis",vision language model vlms excel multimodal understand be prone adversarial attack exist defense often demand costly retrain significant architecture change introduce lightweight defense use tensor decomposition suitable pre train vlm require retrain decompose reconstruct vision encoder representation filter adversarial noise preserve mean experiment clip coco flickr30 k show improve robustness flickr30 k restore 12.3 performance lose attack raise recall@1 accuracy 7.5 19.8 coco recover 8.1 performance improve accuracy 3.8 11.9 analysis show tensor train decomposition low rank 8 32 low residual strength α=0.1−0.2\alpha=0.1 0.2 be optimal method be practical plug play solution minimal overhead exist vlm,Computation and Language,19/09/2025
10.48550/arXiv.2509.16060,saber uncover vulnerability safety alignment cross layer residual connection,"Maithili Joshi, Palash Nandi, Tanmoy Chakraborty",large language models llms safe alignment train be powerful instrument robust language comprehension capability model typically undergo meticulous alignment procedure involve human feedback to ensure acceptance safe input reject harmful unsafe one however massive scale alignment effort llms remain vulnerable jailbreak attack malicious user manipulate model to produce harmful output be explicitly train to avoid study find safety mechanism llm be predominantly embed middle late layer build insight introduce novel white box jailbreak method saber safety alignment bypass extra residuals connect two intermediate layer ss ee s < es < e residual connection approach achieve 51%51\% improvement well perform baseline harmbench test set furthermore saber induce only marginal shift perplexity evaluate harmbench validation set source code be publicly available111https://github.com/palgitts/saber warning paper contain potentially harmful offensive content,Computation and Language,19/09/2025
10.48550/arXiv.2509.15986,emoheal end end system personalized therapeutic music retrieval fine grain emotion,"Xinchen Wan, Jinhua Liang, Huan Zhang",exist digital mental wellness tool often overlook nuanced emotional state underlie everyday challenge example pre sleep anxiety affect more 1.5 billion people worldwide current approach remain largely static one size fit fail to adapt individual need work present emoheal end end system deliver personalize three stage supportive narrative emoheal detect 27 fine grain emotion user text fine tune xlm roberta model map musical parameter knowledge graph ground music therapy principle gems iso principle emoheal retrieve audiovisual content use clamp3 model to guide user current state calm one match guide target subject study n=40 demonstrate significant supportive effect participant report substantial mood improvement m=4.12 p<0.001p<0.001 high perceive emotion recognition accuracy m=4.05 p<0.001p<0.001 strong correlation perceive accuracy therapeutic outcome r=0.72r=0.72 p<0.001p<0.001 validate fine grain approach finding establish viability theory drive emotion aware digital wellness tool provide scalable ai blueprint operationalize music therapy principle,Computation and Language,19/09/2025
10.48550/arXiv.2509.15969,voxtream full stream text speech extremely low latency,"Nikita Torgashov, Gustav Eje Henter, Gabriel Skantze",present voxtream fully autoregressive zero shot stream text speech tts system real time use begin speak first word voxtream directly map incoming phoneme audio token use monotonic alignment scheme dynamic look ahead do not delay onset build incremental phoneme transformer temporal transformer predict semantic duration token depth transformer produce acoustic token voxtream achieve knowledge low initial delay publicly available stream tts 102 ms gpu be train mid scale 9k hour corpus match surpass large baseline several metric deliver competitive quality output- full stream setting demo code be available https://herimor.github.io/voxtream,Computation and Language,19/09/2025
10.48550/arXiv.2509.15957,ehr mcp real world evaluation clinical information retrieval large language models model context protocol,"Kanato Masayoshi, Masahiro Hashimoto, Ryoichi Yokoyama, Naoki Toda, Yoshifumi Uwamino, Shogo Fukuda, Ho Namkoong, Masahiro Jinzaki",background large language model llms show promise medicine deployment hospital be limit restrict access electronic health record ehr system model context protocol mcp enable integration llm external tool,Computation and Language,19/09/2025
10.48550/arXiv.2509.15692,direct simultaneous translation activation large audio language models,"Pei Zhang, Yiming Wang, Jialong Tang, Baosong Yang, Rui Wang, Derek F. Wong, Fei Huang",simultaneous speech text translation simul s2tt aim to translate speech target text real time output translation receive source speech input rather wait entire utterance to be speak simul s2tt research often modify model architecture to implement read write strategy however rise large audio language model lalms key challenge be to directly activate simul s2tt capability base model additional architectural change paper introduce simultaneous self augmentation simulsa strategy utilize lalms inherent capability to obtain simultaneous datum randomly truncate speech construct partially align translation incorporate offline sft datum simulsa effectively bridge distribution gap offline translation pretraine simultaneous translation inference experimental result demonstrate augment only about 1 simultaneous datum compare full offline sft datum can significantly activate lalm simul s2tt capability modification to model architecture decode strategy,Computation and Language,19/09/2025
10.48550/arXiv.2509.15676,kite kernelize information theoretic exemplars in context learning,"Vaibhav Singh, Soumya Suvra Ghosal, Kapu Nirmal Joshua, Soumyabrata Pal, Sayak Ray Chowdhury",context learn icl have emerge powerful paradigm adapt large language model llms new datum scarce task use only few carefully select task specific example present prompt however give limit context size llms fundamental question arise example should be select to maximize performance give user query near neighbor base method kate have be widely adopt purpose suffer well know drawback high dimensional embed space include poor generalization lack diversity work study problem example selection icl principled information theory drive perspective,Computation and Language,19/09/2025
10.48550/arXiv.2509.15661,sightsound r1 cross modal reasoning distillation vision audio language models,"Qiaolin Wang, Xilin Jiang, Linyang He, Junkai Wu, Nima Mesgarani",large audio language model lalms have demonstrate state art audio understand reason capability complex soundscape still fall large vision language model lvlms compare visual domain one bottleneck be lack large scale chain think audio datum to teach lalm stepwise reason to circumvent datum modality gap present sightsound r1 cross modal distillation framework transfer advance reason strong lvlm teacher weak lalm student same audio visual question answer avqa dataset sightsound r1 consist three core step i test time scale to generate audio focus chain thought cot lvlm teacher ii audio ground validation to filter hallucination iii distillation pipeline supervise fine tune sft follow group relative policy optimization grpo lalm student result show sightsound r1 improve lalm reason performance domain avqa test set as well unseen auditory scene question outperform pretraine label only distil baseline thus conclude vision reason can be effectively transfer audio model scale abundant audio visual datum,Computation and Language,19/09/2025
10.48550/arXiv.2509.15561,small llms expert blocks be good enough hyperparamter tuning,"Om Naphade, Saksham Bansal, Parikshit Pareek",hyper parameter tuning hpt be necessary step machine learn ml pipeline become computationally expensive opaque large model recently large language models llms have be explore hpt yet most rely model exceed 100 billion parameter propose expert block framework hpt use small llms core be trajectory context summarizer tcs deterministic block transform raw train trajectory structure context enable small llm to analyze optimization progress reliability comparable large model use two locally run llm phi4 reasoning14b qwen2.5 coder:32b 10 trial budget tcs enable hpt pipeline achieve average performance 0.9 percentage point gpt-4 six diverse task,Computation and Language,19/09/2025
10.48550/arXiv.2509.15540,word enhance desire emotion sentiment recognition non verbal cues,"Wei Chen, Tongguan Wang, Feiyue Xue, Junkai Li, Hui Liu, Ying Sha",desire intention drive human behavior be closely relate emotion sentiment multimodal learn have advance sentiment emotion recognition multimodal approach specially target human desire understand remain underexplored exist method sentiment analysis predominantly emphasize verbal cue overlook image complementary non verbal cue to address gap propose symmetrical bidirectional multimodal learning framework desire emotion sentiment recognition enforce mutual guidance text image modality to effectively capture intention relate representation image specifically low resolution image be use to obtain global visual representation cross modal alignment high resolution image be partition sub image model mask image model to enhance ability to capture fine grain local feature text guide image decoder image guide text decoder be introduce to facilitate deep cross modal interaction local global representation image information additionally to balance perceptual gain computation cost mix scale image strategy be adopt high resolution image be crop sub image mask model propose approach be evaluate msed multimodal dataset include desire understand benchmark as well emotion sentiment recognition experimental result indicate consistent improvement other state art method validate effectiveness propose method specifically method outperform exist approach achieve f1 score improvement 1.1 desire understand 0.6 emotion recognition 0.9 sentiment analysis code be available https://github.com/especiallyw/sydes,Computation and Language,19/09/2025
10.48550/arXiv.2509.15380,efficient versatile model multilingual information retrieval islamic text development deployment real world scenario,"Vera Pavlova, Mohammed Makhlouf",recent advancement multilingual information retrieval mlir significant gap remain research practical deployment many study assess mlir performance isolate setting limit applicability real world scenario work leverage unique characteristic quranic multilingual corpus to examine optimal strategy to develop ad hoc ir system islamic domain be design to satisfy user information need multiple language prepare eleven retrieval model employ four train approach monolingual cross lingual translate train novel mix method combine cross lingual monolingual technique evaluation domain dataset demonstrate mix approach achieve promise result diverse retrieval scenario furthermore provide detail analysis different train configuration affect embed space implication multilingual retrieval effectiveness finally discuss deployment consideration emphasize cost efficiency deploy single versatile lightweight model real world mlir application system be deploy online111https://rttl.ai/.,Computation and Language,18/09/2025
10.48550/arXiv.2509.15279,fleming r1 expert level medical reasoning reinforcement learning,"Chi Liu, Derek Li, Yan Shu, Robin Chen, Derek Duan, Teng Fang, Bryan Dai",large language model show promise medical application achieve expert level clinical reason remain challenge need accurate answer transparent reason process to address challenge introduce fleming r1 model design verifiable medical reason three complementary innovation first reasoning orient data strategy rods combine curate medical qa dataset knowledge graph guide synthesis to improve coverage underrepresented disease drug multi hop reason chain second employ chain thought cot cold start to distill high quality reason trajectory teacher model establish robust inference prior third implement two stage reinforcement learning verifiable rewards rlvr framework use group relative policy optimization consolidate core reason skill target persistent failure mode adaptive hard sample mine diverse medical benchmark fleming r1 deliver substantial parameter efficient improvement 7b variant surpass much large baseline 32b model achieve parity gpt-4o consistently outperform strong open source alternative result demonstrate structure data design reason orient initialization verifiable reinforcement learn can advance clinical reason simple accuracy optimization release fleming r1 publicly to promote transparent reproducible auditable progress medical ai enable safe deployment high stake clinical environment,Computation and Language,18/09/2025
10.48550/arXiv.2509.15241,m pace mother child framework multimodal compliance,"Shreyash Verma, Amit Kesari, Vinayak Trivedi, Anupam Purwar, Ratnesh Jamidar",ensure multi modal content adhere brand legal platform specific compliance standard be increasingly complex challenge domain traditional compliance framework typically rely disjoint multi stage pipeline integrate separate module image classification text extraction audio transcription hand craft check rule base merge architectural fragmentation increase operational overhead hamper scalability hinder ability to adapt dynamic guideline efficiently emergence multimodal large language models mllms be grow potential to unify workflow single general purpose framework capable jointly process visual textual content light propose multimodal parameter agnostic compliance engine m pace framework design assess attribute vision language input single pass representative use case apply m pace advertisement compliance demonstrate ability to evaluate 15 compliance relate attribute to support structure evaluation introduce human annotate benchmark enrich augment sample simulate challenge real world condition include visual obstruction profanity injection m pace employ mother child mllm setup demonstrate strong parent mllm evaluate output small child model can significantly reduce dependence human reviewer thereby automate quality control analysis reveal inference cost reduce 31× most efficient model gemini 2.0 flash child mllm select mother mllm operate $ 0.0005 image compare $ 0.0159 gemini 2.5 pro comparable accuracy highlight trade off cost output quality achieve real time m pace real life deployment advertise datum,Computation and Language,17/09/2025
10.48550/arXiv.2509.15235,vispec accelerate vision language models vision aware speculative decoding,"Jialiang Kang, Han Shu, Wenshuo Li, Yingjie Zhai, Xinghao Chen",speculative decode be widely adopt technique accelerate inference large language model llms application vision language model vlms remain underexplored exist method achieve only modest speedup < 1.5×<1.5\times gap be increasingly significant multimodal capability become central large scale model hypothesize large vlm can effectively filter redundant image information layer layer compromise textual comprehension small draft model struggle to do so to address introduce vision aware speculative decoding vispec novel framework tailor vlms vispec employ lightweight vision adaptor module to compress image token compact representation be seamlessly integrate draft model ’s attention mechanism preserve original image positional information additionally extract global feature vector input image augment subsequent text token feature to enhance multimodal coherence to overcome scarcity multimodal dataset long assistant response curate specialize train dataset repurpose exist dataset generate extend output use target vlm modify prompt train strategy mitigate risk draft model exploit direct access target model ’s hide state could otherwise lead to shortcut learn train solely target model output extensive experiment validate vispec achieve knowledge first substantial speedup vlm speculative decode,Computation and Language,17/09/2025
10.48550/arXiv.2509.15233,video2roleplay multimodal dataset framework video guided role play agent,"Xueqiao Zhang, Chao Zhang, Jingtao Xu, Yifan Zhu, Xin Shi, Yi Yang, Yawei Luo",role play agent rpas have attract grow interest ability to simulate immersive interactive character however exist approach primarily focus static role profile overlook dynamic perceptual ability inherent human to bridge gap introduce concept dynamic role profile incorporate video modality rpa to support construct role play video60k large scale high quality dataset comprise 60k video 700k correspond dialogue base dataset develop comprehensive rpa framework combine adaptive temporal sample dynamic static role profile representation specifically dynamic profile be create adaptively sample video frame feed llm temporal order static profile consist 1 character dialogue train video fine tune 2 summary context input video inference joint integration enable rpa to generate great response furthermore propose robust evaluation method cover eight metric experimental result demonstrate effectiveness framework highlight importance dynamic role profile develop rpas.111our datum code be available https://github.com/zxqsled/video2roleplay,Computation and Language,17/09/2025
10.48550/arXiv.2509.15218,lne blocking efficient framework contamination mitigation evaluation large language models,"Ruijie Hou, Yueyang Jiao, Hanxu Hu, Yingming Li, Wai Lam, Huajian Zhang, Hongyuan Lu",problem datum contamination be now almost inevitable development large language model llms train datum commonly integrate evaluation benchmark even unintentionally problem subsequently make hard to benchmark llm fairly instead construct contamination free dataset quite hard propose novel framework lne blocking to restore model performance prior contamination potentially leak dataset framework consist two component contamination detection disruption operation prompt framework first use contamination detection method lne to assess extent contamination model base adjust intensity disruption operation blocking to elicit non memorize response model framework be first to efficiently restore model ’s greedy decode performance come strong performance multiple dataset potential leakage risk consistently achieve stable recovery result different model vary level datum contamination release code https://github.com/ruijieh/lne-blocke to facilitate research,Computation and Language,18/09/2025
10.48550/arXiv.2509.15216,assess historical structural oppression worldwide rule guide prompting large language models,"Sreejato Chatterjee, Linh Tran, Quoc Duy Nguyen, Roni Kirson, Drue Hamlin, Harvest Aquino, Hanjia Lyu, Jiebo Luo, Timothy Dye",traditional effort to measure historical structural oppression struggle cross national validity unique locally specify history exclusion colonization social status country often have rely structure index privilege material resource overlook live identity base exclusion introduce novel framework oppression measurement leverage large language models llms to generate context sensitive score live historical disadvantage diverse geopolitical setting use unstructured self identify ethnicity utterance multilingual covid-19 global study design rule guide prompt strategy encourage model to produce interpretable theoretically ground estimation oppression systematically evaluate strategy multiple state art llm result demonstrate llm guide explicit rule can capture nuanced form identity base historical oppression nation approach provide complementary measurement tool highlight dimension systemic exclusion offer scalable cross cultural lens understand oppression manifest data drive research public health context to support reproducible evaluation release open source benchmark dataset assess llm oppression measurement https://github.com/chattergpt/llm-oppression-benchmark,Computation and Language,18/09/2025
10.48550/arXiv.2509.15211,be best way to retrieve slides comparative study multimodal caption base hybrid retrieval techniques,"Petros Stylianos Giouroukis, Dimitris Dimitriadis, Dimitrios Papadopoulos, Zhenwen Shao, Grigorios Tsoumakas",slide deck serve digital report bridge gap presentation slide write document be prevalent medium convey information academic corporate setting multimodal nature combine text image chart present challenge retrieval augment generation system quality retrieval directly impact downstream performance traditional approach to slide retrieval often involve separate index modality can increase complexity lose contextual information paper investigate various methodology effective slide retrieval include visual late interaction embed model colpali use visual reranker hybrid retrieval technique combine dense retrieval bm25 far enhance textual reranker fusion method reciprocal rank fusion novel vision language models base caption pipeline be also evaluate demonstrate significantly reduce embed storage requirement compare visual late interaction technique comparable retrieval performance analysis extend practical aspect method evaluate runtime performance storage demand retrieval efficacy thus offer practical guidance selection development efficient robust slide retrieval system real world application,Computation and Language,18/09/2025
10.48550/arXiv.2509.15188,fast fluent diffusion language models convolutional decoding rejective fine tune,"Yeongbin Seo, Dongha Lee, Jaehyung Kim, Jinyoung Yeo",autoregressive ar language model generate text one token time limit inference speed diffusion base language model offer promise alternative can decode multiple token parallel however identify key bottleneck current diffusion lms long decode window problem token generate far input context often become irrelevant repetitive previous solution semi autoregressive address issue split window block sacrifice speed bidirectionality eliminate main advantage diffusion model to overcome propose convolutional decode conv normalization base method narrow decode window hard segmentation lead well fluency flexibility additionally introduce reject rule base fine tuning r2ft post hoc train scheme well align token position far context method achieve state art result open end generation benchmark e.g. alpacaeval diffusion lm baseline significantly low step size previous work demonstrate speed quality improvement code be available online https://github.com/ybseo-ac/conv,Computation and Language,18/09/2025
10.48550/arXiv.2509.15174,smart data efficient framework to improve toxicity detection explanation self augment large language models,"Huy Nghiem, Advik Sachdeva, Hal Daumé III",warning paper contain example offensive material toxic content have become pervasive social medium platform introduce smart data efficient 2 stage framework explainable content moderation use large language models llms stage 1 leverage llms own output to generate synthetic explanation correct incorrect label enable alignment preference optimization minimal human supervision stage 2 refine explanation quality cross model train allow weak model to align stylistically semantically strong one experiment 3 benchmark task hatexplain latent hate implicit hate demonstrate smarter enable llm to achieve to 13.5 macro f1 improvement standard few shot baseline fraction full train datum framework offer scalable strategy low resource setting harness llm self improve capability classification explanation,Computation and Language,18/09/2025
10.48550/arXiv.2509.15148,a1 asynchronous test time scaling conformal prediction,"Jing Xiong, Qiujiang Chen, Fanghua Ye, Zhongwei Wan, Chuanyang Zheng, Chenyang Zhao, Hui Shen, Alexander Hanbo Li, Chaofan Tao, Haochen Tan, Haoli Bai, Lifeng Shang, Lingpeng Kong, Ngai Wong",large language model llms benefit test time scale exist method face significant challenge include severe synchronization overhead memory bottleneck latency especially speculative decode long reason chain introduce a1 asynchronous test time scaling statistically guarantee adaptive inference framework address challenge a1 refine arithmetic intensity to identify synchronization dominant bottleneck propose online calibration strategy to enable asynchronous inference design three stage rejection sample pipeline support sequential parallel scale experiment math amc23 aime24 aime25 dataset various draft target model family demonstrate a1 achieve remarkable 56.7x speedup test time scale 4.14x improvement throughput maintain accurate rejection rate control reduce latency memory overhead accuracy loss compare use target model scale alone result position a1 efficient principled solution scalable llm inference have release code https://github.com/menik1126/asynchronous-test-time-scale,Computation and Language,18/09/2025
10.48550/arXiv.2509.15098,textmine llm powered knowledge extraction humanitarian mine action,"Chenyue Zhou, Gürkan Solmaz, Flavio Cirillo, Kiril Gashteovski, Jonathan Fürst",humanitarian mine action have generate extensive good practice knowledge much remains lock unstructured report introduce textmine ontology guide pipeline use large language models to extract knowledge triple hma text textmine integrate document chunk domain aware prompt triple extraction reference base llm judge evaluation also create first hma ontology curated dataset real world demining report experiment show ontology align prompt boost extraction accuracy 44.2 cut hallucination 22.5 improve format conformance 20.9 baseline validate cambodian report textmine can adapt global demining effort other domain transform unstructured datum structure knowledge,Computation and Language,18/09/2025
10.48550/arXiv.2509.15089,llm oref open relation extraction framework base large language models,"Hongyao Tu, Liang Zhang, Yujie Lin, Xin Lin, Haibo Zhang, Long Zhang, Jinsong Su",goal open relation extraction openre be to develop re model can generalize new relation not encounter train exist study primarily formulate openre cluster task first cluster test instance base similarity instance then manually assign new relation cluster however reliance human annotation limit practicality paper propose openre framework base large language model llms directly predict new relation test instance leverage strong language understand generation ability human intervention specifically framework consist two core component 1 relation discoverer rd design to predict new relation test instance base demonstration form train instance know relation 2 relation predictor rp use to select most likely relation test instance nn candidate relation guide demonstration compose instance to enhance ability framework to predict new relation design self correct inference strategy compose three stage relation discovery relation denoising relation prediction first stage use rd to preliminarily predict new relation test instance next apply rp to select high reliability test instance new relation prediction result rd cross validation method third stage employ rp to re predict relation test instance base demonstration construct reliable test instance extensive experiment three openre dataset demonstrate effectiveness framework release code https://github.com/xmudeeplit/llm-oref.git,Computation and Language,18/09/2025
10.48550/arXiv.2509.15048,can maibert speak maithili,"Sumit Yadav, Raju Kumar Yadav, Utsav Maskey, Gautam Siddharth Kashyap Md Azizul Hoque, Ganesh Gautam",natural language understanding nlu low resource language remain major challenge nlp scarcity high quality datum language specific model maithili be speak million lack adequate computational resource limit inclusion digital ai drive application to address gap introduce maibert bert base language model pre train specifically maithili use masked language modeling mlm technique model be train newly construct maithili corpus evaluate news classification task experiment maibert achieve accuracy 87.02 outperform exist regional model nepberta hindibert 0.13 overall accuracy gain 5–7 improvement various class have open source maibert hugging face111https://huggingface.co/rockerritesh/maibert˙tf enable further fine tune downstream task such sentiment analysis name entity recognition ner,Computation and Language,18/09/2025
10.48550/arXiv.2509.15027,clear comprehensive linguistic evaluation argument rewrite large language models,"Thomas Huber, Christina Niklaus",llm have be extensively study general text generation task be less research text rewrite task relate general text generation particularly behavior model task paper analyze change llm make text rewrite set focus specifically argumentative text improvement task name argument improvement argimp present clear evaluation pipeline consist 57 metric map four linguistic level lexical syntactic semantic pragmatic pipeline be use to examine quality llm rewrite argument broad set argumentation corpus compare behavior different llm task analyze behavior different llm task term linguistic level take four linguistic level consideration find model perform argimp shorten text simultaneously increase average word length merge sentence overall note increase persuasion coherence dimension,Computation and Language,18/09/2025
10.48550/arXiv.2509.15020,mind gap close look tokenization multiple choice question answer llms,"Mario Sanz-Guerrero, Minh Duc Bui, Katharina von der Wense",evaluate large language model llms multiple choice question answer mcqa be common to end prompt string answer to facilitate automate answer extraction next token probability however be consensus to tokenize space follow colon often overlook trivial choice paper uncover accuracy difference to 11 seemingly irrelevant tokenization variation as well reshuffle model ranking raise concern reliability llm comparison prior work surprisingly be able to recommend one specific strategy tokenize space together answer letter observe consistent statistically significant performance improvement additionally improve model calibration enhance reliability model ’s confidence estimate finding underscore importance careful evaluation design highlight need standardize transparent evaluation protocol to ensure reliable comparable result,Computation and Language,18/09/2025
10.48550/arXiv.2509.14943,explicit implicit biographies evaluate adapt llm information extraction wikidata derive texts,"Alessandra Stramiglio, Andrea Schimmenti, Valentina Pasqual, Marieke van Erp, Francesco Sovrano, Fabio Vitali",text implicitness have always be challenge natural language processing nlp traditional method rely explicit statement to identify entity relationship sentence zuhdi attend church sunday relationship zuhdi christianity be evident human reader present challenge must be infer automatically large language model llms have prove effective nlp downstream task such text comprehension information extraction ie,Computation and Language,18/09/2025
10.48550/arXiv.2509.14930,cross modal knowledge distillation speech large language models,"Enzhi Wang, Qicheng Li, Zhiyuan Tang, Yuhang Jia",work present first systematic evaluation catastrophic forget modality inequivalence speech large language model show introduce speech capability can degrade knowledge reason even input remain textual performance far decrease spoken query to address challenge propose cross modal knowledge distillation framework leverage text text speech text channel to transfer knowledge text base teacher model speech llm extensive experiment dialogue audio understand task validate effectiveness approach preserve textual knowledge improve cross modal alignment enhance reason speech base interaction,Computation and Language,18/09/2025
10.48550/arXiv.2509.14926,patent language model pretraining modernbert,"Amirhossein Yousefiramandi, Ciaran Cooney",transformer base language model such bert have become foundational nlp performance degrade specialize domain patent contain long technical legally structure text prior approach to patent nlp have primarily rely fine tune general purpose model domain adapt variant pretraine limit datum work pretrain 3 domain specific mask language model patent use modernbert architecture curated corpus 60 million patent record approach incorporate architectural optimization include flashattention rotary embedding glu fee forward layer evaluate model four downstream patent classification task model modernbert base pt consistently outperform general purpose modernbert baseline three four dataset achieve competitive performance baseline patentbert additional experiment modernbert base vx mosaic bert large demonstrate scale model size customize tokenizer far enhance performance select task notably modernbert variant retain substantially fast inference 3× patentbert underscore suitability time sensitive application result underscore benefit domain specific pretraining architectural improvement patent focus nlp task,Computation and Language,18/09/2025
10.48550/arXiv.2509.14900,furina free unmergeable router linear aggregation mix expert,"Jiayi Han, Liang Du, Yinda Chen, Xiao Kang, Weiyang Ding, Donghong Han",mixture experts moe paradigm have be successfully integrate low rank adaptation lora parameter efficient fine tune peft deliver performance gain minimal parameter overhead however key limitation exist moe lora method be reliance discrete router prevent integration moe component backbone model result persistent computational overhead increase system complexity inference to overcome propose furina novel free unmergeable router framework base linear aggregation expert furina eliminate router introduce self routing mechanism be achieve three core innovation 1 decouple learn direction magnitude lora adapter 2 share learnable magnitude vector consistent activation scale 3 expert selection loss encourage divergent expert activation propose mechanism leverage angular similarity input adapter ’s directional component to activate expert be then scale share magnitude vector design allow output norm to naturally reflect importance expert thereby enable dynamic router free rout expert selection loss far sharpen behavior encourage sparsity align standard moe activation pattern also introduce share expert moe lora block provide stable foundational knowledge good knowledge furina be first router free moe enhance lora method can be fully merge backbone model introduce zero additional inference time cost complexity extensive experiment demonstrate furina not only significantly outperform standard lora also match surpass performance exist moe lora method eliminate extra inference time overhead moe. plan to open source code publication,Computation and Language,18/09/2025
10.48550/arXiv.2509.14886,multi one interview paradigm efficient mllm evaluation,"Ye Shen, Junying Wang, Farong Wen, Yijin Guo, Qi Jia, Zicheng Zhang, Guangtao Zhai",rapid progress multi modal large language models mllms have spur creation numerous benchmark however conventional full coverage question answering evaluation suffer high redundancy low efficiency inspire human interview process propose multi one interview paradigm efficient mllm evaluation framework consist i two stage interview strategy pre interview formal interview phase ii dynamic adjustment interviewer weight to ensure fairness iii adaptive mechanism question difficulty level choose experiment different benchmark show propose paradigm achieve significantly high correlation full coverage result random sample improvement to 17.6 plcc 16.7 srcc reduce number require question finding demonstrate propose paradigm provide reliable efficient alternative large scale mllm benchmarking,Computation and Language,18/09/2025
